CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -5.585000000000001, standard deviation 3.8496589118224147
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158')], total reward: -4.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.134.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.134.73'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.134.73'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.73.138'), ('DecoyApache User2', 'ExploitRemoteService 10.0.73.138'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.73.138'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.134.73'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.138')], total reward: -2.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.186.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.186.9'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.152.193'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.152.193'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.152.193'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.152.193'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.152.193'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User3', 'ExploitRemoteService 10.0.186.9'), ('Remove User3', 'ExploitRemoteService 10.0.186.9')], total reward: -2.5
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.164.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.164.121'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.164.121'), ('Remove User2', 'ExploitRemoteService 10.0.164.121'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.28.11'), ('Remove User3', 'ExploitRemoteService 10.0.28.11'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.28.11'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User3', 'ExploitRemoteService 10.0.164.121'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.28.11'), ('Remove User3', 'ExploitRemoteService 10.0.28.11'), ('Remove User3', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'DiscoverRemoteSystems 10.0.28.0/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.28.12'), ('Restore Enterprise1', 'ExploitRemoteService 10.0.28.12'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise2'), ('Restore Enterprise2', 'DiscoverNetworkServices 10.0.50.150'), ('Remove Op_Server0', 'DiscoverNetworkServices 10.0.164.121'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.164.121'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.164.121'), ('Remove User2', 'PrivilegeEscalate User2')], total reward: -11.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.192.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.192.69'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.192.69'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.187.26'), ('DecoyHarakaSMPT Defender', 'ExploitRemoteService 10.0.187.26'), ('DecoyTomcat Defender', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.187.26'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.187.26'), ('DecoyVsftpd Defender', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.187.26'), ('DecoyApache User2', 'ExploitRemoteService 10.0.187.26'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.187.26'), ('Remove Defender', 'ExploitRemoteService 10.0.187.26'), ('Remove Defender', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.187.26'), ('Remove Defender', 'ExploitRemoteService 10.0.187.26'), ('Remove Defender', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.187.26'), ('Remove Defender', 'ExploitRemoteService 10.0.187.26'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.187.26'), ('Remove User3', 'ExploitRemoteService 10.0.192.69'), ('Remove User2', 'PrivilegeEscalate User4')], total reward: -3.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.183.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.183.234'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.183.234'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.217.248'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Remove User3', 'ExploitRemoteService 10.0.183.234'), ('Remove User3', 'ExploitRemoteService 10.0.183.234'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.217.248'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.217.248'), ('Remove User3', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'DiscoverRemoteSystems 10.0.217.240/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.217.246')], total reward: -15.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.207.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.207.237'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.207.237'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.122.195'), ('DecoyApache User2', 'ExploitRemoteService 10.0.122.195'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.122.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.207.237'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.122.195')], total reward: -2.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.58.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.58.5'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.214.150'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.214.150'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.214.150'), ('Remove User3', 'ExploitRemoteService 10.0.214.150'), ('Remove User3', 'ExploitRemoteService 10.0.58.5'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.214.150')], total reward: -1.1
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.208.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.208.87'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.208.87'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.208.87'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.208.87'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.208.87'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.65'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.235.65')], total reward: -9.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.244.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.244.155'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.100.194'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Remove User3', 'ExploitRemoteService 10.0.244.155'), ('Remove User3', 'ExploitRemoteService 10.0.244.155'), ('Remove User3', 'ExploitRemoteService 10.0.244.155'), ('Remove User3', 'ExploitRemoteService 10.0.244.155'), ('Remove User3', 'ExploitRemoteService 10.0.244.155'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.100.194'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.100.194')], total reward: -8.4
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.48.48/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.48.55'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.48.55'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.235.227'), ('DecoyHarakaSMPT Defender', 'ExploitRemoteService 10.0.235.227'), ('DecoyTomcat Defender', 'ExploitRemoteService 10.0.48.55'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.227'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.235.227'), ('DecoyVsftpd Defender', 'ExploitRemoteService 10.0.48.55'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.227'), ('DecoyApache User2', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227'), ('Remove User3', 'ExploitRemoteService 10.0.48.55'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.235.227'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.235.227')], total reward: -8.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.24.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.24.222'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.24.222'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.24.222'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.193.120'), ('Remove User3', 'ExploitRemoteService 10.0.193.120')], total reward: -2.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.87.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.87.220'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.87.220'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.87.220'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.179.199'), ('Remove User3', 'ExploitRemoteService 10.0.179.199')], total reward: -2.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.21.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.21.194'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.21.194'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.142.18'), ('DecoyHarakaSMPT Defender', 'ExploitRemoteService 10.0.142.18'), ('DecoyTomcat Defender', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.142.18'), ('DecoyVsftpd Defender', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('DecoyApache User2', 'ExploitRemoteService 10.0.142.18'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.21.194'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.142.18'), ('Remove Defender', 'ExploitRemoteService 10.0.142.18')], total reward: -2.8000000000000003
